epoch,phase,train_loss,val_loss,train_acc,val_acc
1,frozen,1.990823120625735,1.8781614745858661,0.22860246760301078,0.2995963986339646
2,frozen,1.83293767478437,1.7772414463715906,0.29487080003103905,0.3393356100589879
3,frozen,1.7901060189362354,1.7531444639642948,0.3126406456118569,0.332194970506054
4,frozen,1.7625267593524099,1.730579818046378,0.3230387211918988,0.333436820863086
5,frozen,1.7409347798147738,1.7157458073972212,0.33281601614029643,0.34244023595156786
6,frozen,1.7389512229411626,1.70423993669064,0.3378598587724063,0.3452343992548898
7,frozen,1.7371122187229404,1.7025852017948917,0.3421277256149608,0.3452343992548898
8,frozen,1.7206548592242645,1.702939162710297,0.3416621401412276,0.3439925488978578
9,frozen,1.7259367459534656,1.7146520846676878,0.3389462248777838,0.334057746041602
10,frozen,1.7189541607875474,1.7075579517637487,0.3459300069837821,0.3405774604160199
11,frozen,1.714653979467441,1.6967754191176856,0.3423605183518274,0.33809375970195593
12,frozen,1.7141890032034068,1.7090691581937476,0.344610848141538,0.33654144675566594
13,frozen,1.7061924540507207,1.6917227914488044,0.3535345697214247,0.33995653523750385
14,frozen,1.6971630898404086,1.6734961382686184,0.3535345697214247,0.3505122632722757
15,frozen,1.6980060674946793,1.6846707592984602,0.3571040583533794,0.3486494877367277
16,frozen,1.7040261353774466,1.6840502270183664,0.35027547140529214,0.3613784538963055
17,frozen,1.7030405176613692,1.6907796368988284,0.35345697214246913,0.3368519093449239
18,frozen,1.6960692625489053,1.6833976165954463,0.3501978738263366,0.3520645762185657
19,frozen,1.6915777014957107,1.691396446636618,0.3552417164584465,0.3567215150574356
20,frozen,1.684830417299674,1.6858098483241075,0.3589664002483123,0.3452343992548898
21,frozen,1.6943180080324867,1.6810122001840992,0.35493132614262435,0.3520645762185657
22,frozen,1.6865472030795055,1.67031493978225,0.3561728874059129,0.3604470661285315
23,frozen,1.6812117945151657,1.6795980657934588,0.3670365484596881,0.3508227258615337
24,frozen,1.6892639484325596,1.6813288488509455,0.3645534259331109,0.3483390251474697
25,frozen,1.6828323799893903,1.6751490795845498,0.36020796151160084,0.3567215150574356
26,frozen,1.6807878442016706,1.6880572277431494,0.3591991929851789,0.3486494877367277
27,frozen,1.6848400370925005,1.6678128499342246,0.35881120509040115,0.3554796647004036
28,frozen,1.672367665852218,1.6876360371926304,0.3688988903546209,0.34740763737969577
29,frozen,1.6661647663111274,1.6896330036387166,0.36804531698611004,0.3405774604160199
30,frozen,1.670824392777839,1.69379600172863,0.36486381624893305,0.34088792300527787
31,frozen,1.6782779871210278,1.683602225776786,0.3662605726701327,0.3374728345234399
32,frozen,1.670343326136575,1.6912087609552515,0.3650190114068441,0.3489599503259857
33,frozen,1.6653764919007343,1.6889239208774514,0.36742453635446576,0.34244023595156786
34,frozen,1.6731855619441198,1.6797725269787802,0.3629238767750446,0.35175411362930764
35,frozen,1.6723552807960886,1.6800160895442044,0.36168231551175606,0.35610058987891957
36,frozen,1.6716532022595785,1.6871274314804574,0.3667261581438659,0.34119838559453586
37,frozen,1.6759174377283483,1.6914383176319794,0.36579498719639947,0.35610058987891957
38,frozen,1.6730197039421622,1.695706592587646,0.36362225498564443,0.34647624961192175
39,frozen,1.6638036236656066,1.6726988372651734,0.372235586249709,0.35113318845079167
40,frozen,1.6758561258108091,1.6770413787940095,0.3660277799332661,0.3433716237193418
41,frozen,1.6730936402686953,1.6770127873285998,0.3637774501435555,0.3557901272896616
42,frozen,1.67122790707437,1.6789413131345543,0.3616047179328005,0.35299596398633964
43,frozen,1.6661835559226454,1.6798305538491927,0.3698300613020874,0.3539273517541136
44,frozen,1.6671830766221556,1.6920609165888623,0.36618297509117714,0.3489599503259857
45,frozen,1.6746739021068753,1.6756712485085137,0.3662605726701327,0.3548587395218876
46,frozen,1.6689421012587142,1.6866869067449963,0.3688988903546209,0.35827382800372554
47,frozen,1.6773371535146024,1.6797044880454566,0.3631566695119112,0.35330642657559763
48,frozen,1.6746682128534756,1.6739581579452936,0.3607511445642896,0.33592052157714997
49,frozen,1.667209737672922,1.6851428077295676,0.3706836346705983,0.3492704129152437
50,frozen,1.671123391220103,1.6757164404874112,0.3716148056180647,0.3554796647004036
51,fine_tune,1.5848835138369173,1.5152003607813596,0.39435089625203695,0.40887923005277865
52,fine_tune,1.4527517369177008,1.4650658762480893,0.448591603941957,0.4212977336230984
53,fine_tune,1.3872257876065017,1.4024228164402825,0.4766043299449057,0.44582427817447995
54,fine_tune,1.321805028962767,1.3812418245669664,0.5022891285791883,0.4579323191555418
55,fine_tune,1.2739828387917804,1.342133274066526,0.5206797547916505,0.48494256442098727
56,fine_tune,1.2296404259489961,1.344813138792434,0.5389927834251571,0.48618441477801927
57,fine_tune,1.1953785193292998,1.345296607850983,0.5506324202684876,0.47842285004656937
58,fine_tune,1.1633569031937623,1.3126295370849828,0.5650655699542174,0.5094691089723689
59,fine_tune,1.122976244041712,1.3251884894798869,0.5764724140606813,0.5057435579012729
60,fine_tune,1.101783350314718,1.3177531208358393,0.585240940482657,0.5212666873641726
61,fine_tune,1.0794521549854914,1.3407902002741705,0.5956390160626989,0.501397081651661
62,fine_tune,1.04850834279228,1.3322474279969199,0.6093737875378288,0.5097795715616268
63,fine_tune,0.9976393677334147,1.332578182109429,0.6217118025917592,0.5144365104004968
64,fine_tune,0.9813183355370272,1.3132003416596123,0.6312563048032901,0.5262340887923005
65,fine_tune,0.9702755117320179,1.33340433879285,0.6385504772251106,0.5268550139708165
66,fine_tune,0.948476376841175,1.339138724129602,0.6456894544890199,0.5336851909344924
67,fine_tune,0.9257037054440637,1.354084315654544,0.6549235663847288,0.5209562247749147
68,fine_tune,0.91445218252231,1.3400657547071682,0.6589586404904167,0.5395839801303943
69,fine_tune,0.90344286179574,1.3543459933502118,0.6632265073329712,0.5262340887923005
70,fine_tune,0.8870689926279186,1.3775421847508065,0.6655544347016373,0.5389630549518784
71,fine_tune,0.8861041804711277,1.3467164740581685,0.6689687281756809,0.5312014902204284
72,fine_tune,0.8916576064436821,1.358141559375365,0.6638472879646155,0.5265445513815585
73,fine_tune,0.8749301194395375,1.367255698057925,0.6720726313339024,0.5293387146848805
74,fine_tune,0.8735473387604162,1.3657444061347692,0.6709862652285249,0.5240608506674945
75,fine_tune,0.8650538838380541,1.3598733698126324,0.6809963529137891,0.5299596398633964
76,fine_tune,0.871811808779046,1.3551468215200406,0.6740125708077908,0.5290282520956224
77,fine_tune,0.8553865631732835,1.3525552564213565,0.6833242802824552,0.5159888233467868
78,fine_tune,0.8629831145045976,1.3729361177638095,0.6785908279661674,0.5327538031667184
79,fine_tune,0.8528901908260215,1.3747184098562593,0.6765732909133235,0.5367898168270724
