epoch,phase,train_loss,val_loss,train_acc,val_acc
40,frozen,1.4737502779813356,1.4885766999015595,0.4453670650318175,0.4236499068901304
41,frozen,1.4761773194286851,1.4875528019159792,0.44614310103988825,0.41837368094351335
42,frozen,1.4660840031894564,1.4871820293547278,0.43970200217290084,0.4134078212290503
43,frozen,1.4543756188655073,1.490461379826106,0.4443582182213255,0.42520173805090006
44,frozen,1.4675461028315313,1.4923282054401494,0.44272854260437683,0.41868404717566726
45,frozen,1.4724020944625236,1.481457950312628,0.4422629209995344,0.42178770949720673
46,frozen,1.4740459691954568,1.4843556644160285,0.43830513735837345,0.4143389199255121
47,frozen,1.4644215532328315,1.4811138611710049,0.4467639298463449,0.4270639354438237
48,frozen,1.470882649379507,1.484491520827783,0.4405556417817787,0.41930477963997514
49,frozen,1.4759726039781975,1.4918099310293027,0.4435821822132547,0.4158907510862818
50,frozen,1.4762514709001666,1.485909330112308,0.43900356976563715,0.419925512104283
51,fine_tune,1.4011719626113344,1.3623415256863718,0.4705106316933106,0.4686530105524519
52,fine_tune,1.2882745086304912,1.3220823136343858,0.5136582337420457,0.4909993792675357
53,fine_tune,1.2452194139525588,1.2821672303124587,0.5277820890889338,0.5102420856610801
54,fine_tune,1.1896557074497525,1.257182470506056,0.5464845568834394,0.5232774674115456
55,fine_tune,1.1483871872410647,1.2341437214357671,0.5682911687102281,0.5387957790192427
56,fine_tune,1.1074076592505913,1.2170170670633063,0.5880024833152259,0.5397268777157045
57,fine_tune,1.0841445540412324,1.1969338615143394,0.594288374980599,0.5524518932340161
58,fine_tune,1.0454797227246113,1.2182705883355263,0.6101195095452429,0.5406579764121664
59,fine_tune,1.016509798545192,1.1890954804820055,0.6219928604687257,0.5561762880198634
60,fine_tune,1.000062980656296,1.1910604112715102,0.6299860313518547,0.5664183736809435
61,fine_tune,0.9634419325048206,1.1926024504732005,0.6388328418438616,0.5741775294847921
62,fine_tune,0.9383925554379716,1.1918797437853135,0.6499301567592737,0.5741775294847921
63,fine_tune,0.9037757476960282,1.213625202964804,0.6609498680738787,0.568901303538175
64,fine_tune,0.8787787889409246,1.1945737064217723,0.6752289306223809,0.5785226567349472
65,fine_tune,0.8443317461435643,1.193728334373898,0.6851621915256868,0.5794537554314091
66,fine_tune,0.8342394211194946,1.2196087647046754,0.6920689119975166,0.5732464307883303
67,fine_tune,0.8140957285653688,1.2148778123710557,0.7000620828806456,0.5806952203600249
68,fine_tune,0.8083808743008245,1.2278247739053676,0.7002172900822599,0.5775915580384854
69,fine_tune,0.7883337552125976,1.2231998570138516,0.7055719385379482,0.5810055865921788
70,fine_tune,0.7826750760176121,1.2344224930253553,0.7072792177557039,0.5757293606455618
71,fine_tune,0.7698397246018415,1.2444308522619274,0.7171348750582027,0.5779019242706394
72,fine_tune,0.7566394289143427,1.242780281104781,0.7158156138444823,0.5822470515207946
73,fine_tune,0.7567749432334799,1.2380820068049179,0.7187645506751513,0.5806952203600249
74,fine_tune,0.7387607633355203,1.238572229812191,0.725360856743753,0.5816263190564867
75,fine_tune,0.7438321985407274,1.258384574096,0.7239639919292256,0.5813159528243327
76,fine_tune,0.7417667748838149,1.250567624244832,0.7236535775259972,0.5794537554314091
77,fine_tune,0.7406799355297748,1.2493528308963124,0.7248176315381034,0.5847299813780261
78,fine_tune,0.7389244506045675,1.260542226052299,0.7205494334937141,0.5822470515207946
79,fine_tune,0.7395443100283906,1.2533344032970146,0.7211702623001707,0.5806952203600249
80,fine_tune,0.7318259976340546,1.2536615735621721,0.7276113611671582,0.5844196151458722
81,fine_tune,0.7251247709422457,1.2562656099569864,0.7286202079776501,0.5819366852886406
82,fine_tune,0.7316495320006186,1.2573923155212166,0.7273009467639299,0.5847299813780261
83,fine_tune,0.7436094217634934,1.2633730724019194,0.7247400279372963,0.5831781502172564
84,fine_tune,0.7229929499498124,1.2646371398114182,0.7307931088002483,0.5769708255741776
85,fine_tune,0.7296820037227674,1.2595304110862688,0.7311811268042837,0.5797641216635631
86,fine_tune,0.7235554954140856,1.259122011492816,0.7319571628123545,0.5775915580384854
87,fine_tune,0.7145574897800602,1.2587694767689128,0.7347508924414092,0.585350713842334
88,fine_tune,0.715040095063742,1.2630395228118352,0.7341300636349527,0.5834885164494104
89,fine_tune,0.7182362278055815,1.2547313012668317,0.7370013968648145,0.5872129112352577
90,fine_tune,0.7134955130655093,1.2527435238800901,0.7401055408970977,0.5825574177529484
91,fine_tune,0.7311900108844509,1.260017778731369,0.7318795592115475,0.5806952203600249
92,fine_tune,0.7111829589487473,1.2624422942977895,0.7349837032438306,0.5837988826815642
93,fine_tune,0.7189192890880383,1.258180425338757,0.7307155051994413,0.5822470515207946
94,fine_tune,0.7267780813689042,1.265199090034454,0.7298618655905634,0.5825574177529484
95,fine_tune,0.7187878161636398,1.2546875739896763,0.7296290547881422,0.5844196151458722
96,fine_tune,0.7067426146048114,1.255679104692221,0.7377774328728853,0.5816263190564867
97,fine_tune,0.7180113171025053,1.2576140170508774,0.7343628744373739,0.5769708255741776
98,fine_tune,0.7294654397607017,1.2526478983466482,0.7255936675461742,0.5834885164494104
99,fine_tune,0.7205360959668938,1.2608916916734754,0.734518081638988,0.5837988826815642
100,fine_tune,0.7265127423052719,1.2595442598980455,0.7309483160018625,0.585350713842334
