epoch,phase,train_loss,val_loss,train_acc,val_acc
55,fine_tune,0.9228987087193954,1.0625554841915914,0.6638212013037404,0.6160769708255742
56,fine_tune,0.8859053764509041,1.0588259144942263,0.6770914170417507,0.6135940409683427
57,fine_tune,0.8445934473811405,1.0421580643775226,0.6968027316467484,0.633147113594041
58,fine_tune,0.7977976919460164,1.0399087204243513,0.7148067670339904,0.6446306641837368
59,fine_tune,0.7522340369820317,1.0365934206194791,0.7280769827720006,0.6424581005586593
60,fine_tune,0.718137115499127,1.055645804165462,0.7413471985100109,0.6365611421477343
61,fine_tune,0.6849749323588322,1.0689750705203382,0.7546950178488282,0.6486654252017381
62,fine_tune,0.6389935081528337,1.1015569370108165,0.7694397020021729,0.6495965238981999
63,fine_tune,0.6120087460721851,1.0997584185786753,0.7779760980909515,0.6499068901303539
64,fine_tune,0.5381396631914767,1.1433581556317822,0.804594133167779,0.6536312849162011
65,fine_tune,0.5092545546592439,1.1608323347191127,0.8131305292565575,0.6564245810055865
66,fine_tune,0.4869437512173964,1.1881478005207378,0.8210460965388794,0.6527001862197392
67,fine_tune,0.46746631785614345,1.206979038477092,0.8283408350147446,0.6483550589695841
68,fine_tune,0.4282680273648099,1.2515336235882257,0.8423094831600186,0.6551831160769708
69,fine_tune,0.42152312834144806,1.2624547372021193,0.8425422939624398,0.6511483550589696
70,fine_tune,0.41077747727779984,1.2873011518901065,0.8461120595995654,0.6483550589695841
71,fine_tune,0.3978440208490935,1.3222842852866554,0.8532515908738165,0.6464928615766604
72,fine_tune,0.36442010723784085,1.3043249430381163,0.8641160949868074,0.6505276225946617
73,fine_tune,0.36793996794483186,1.3272099461635398,0.861632779760981,0.6536312849162011
74,fine_tune,0.36367208024146636,1.3674478184577472,0.8659785814061772,0.6520794537554314
75,fine_tune,0.34055673155367566,1.3477510358146227,0.8702467794505665,0.6483550589695841
76,fine_tune,0.34294573434221065,1.3721774589342037,0.8742045630917274,0.6517690875232774
77,fine_tune,0.34594377896605527,1.3709061679301389,0.873816545087692,0.6499068901303539
78,fine_tune,0.3410949139015545,1.370922829999752,0.8721868694707434,0.654562383612663
79,fine_tune,0.34424587970895276,1.3877589197946143,0.8725748874747788,0.6523898199875854
80,fine_tune,0.3402538252842643,1.3834565401373258,0.8711004190594444,0.6551831160769708
81,fine_tune,0.334256384034307,1.3943658123691212,0.8751358063014124,0.6533209186840472
82,fine_tune,0.32507345047534375,1.3876274560712865,0.8822753375756636,0.6483550589695841
83,fine_tune,0.3294178004657447,1.4013198666658406,0.8778519323296601,0.654252017380509
84,fine_tune,0.3288512463462699,1.3784692132051208,0.8750582027006053,0.6523898199875854
85,fine_tune,0.32204148415247696,1.395975501029703,0.8820425267732422,0.6536312849162011
86,fine_tune,0.3322951319368289,1.4118524999961877,0.8753686171038336,0.6548727498448169
87,fine_tune,0.3313251312648068,1.3890226580651186,0.8752134099022194,0.6520794537554314
88,fine_tune,0.32975861889946334,1.3914576949427988,0.875679031507062,0.6523898199875854
89,fine_tune,0.33032491749975595,1.4073160935602596,0.8794040043458017,0.653941651148355
90,fine_tune,0.3203384373062389,1.4189286031462554,0.8819649231724352,0.6514587212911235
91,fine_tune,0.327194707892834,1.42420228018959,0.87971441874903,0.6530105524518932
92,fine_tune,0.3261061641447629,1.4075242643545756,0.8817321123700139,0.6567349472377405
93,fine_tune,0.3155660053601495,1.405300391008956,0.8844482383982617,0.654252017380509
94,fine_tune,0.33214317922005276,1.390780249121469,0.8792487971441875,0.6505276225946617
95,fine_tune,0.3242166826032286,1.4053767414880347,0.8796368151482229,0.654562383612663
96,fine_tune,0.3209840647093391,1.4048342955623037,0.8821201303740493,0.6561142147734327
97,fine_tune,0.32640940386668393,1.4012516941956155,0.8771534999223964,0.6520794537554314
98,fine_tune,0.32290926421399113,1.394274572864369,0.879792022349837,0.654562383612663
99,fine_tune,0.3102282004226499,1.4123718810333072,0.881809715970821,0.6520794537554314
100,fine_tune,0.3258186258247286,1.4198882721877852,0.8803352475554865,0.654562383612663
